Date, Odometer [km], Battery Energy Out (Operating) [kJ], Battery Energy In (Charging)[kJ], Hours Charging [h], Hours Operating [h], Hours Running [h]
2015-04-30,0001.14670138889,000.806704508611,00000000000000.0,00000000000000.0,000.523611111111,000.104444444444                                                                                                                                                                                                     

Time Stamp, Battery Current [A], Battery Voltage [V], Battery Power Out (Operating) [kW], Battery Power In (Charging)[kW], Motor Current [AC A rms], Motor Voltage [AC V rms], Vehicle Speed [km/h], Motor Velocity [RPM], SOC [%], Charging, Operating, Running
13:24:50,0.9,315.16,0.283644,0,0,0.0,0.0,0,44,0,1,0,
13:24:51,0.8,315.16,0.252128,0,0,0.0,0.0,0,44,0,1,0,
13:24:52,0.9,315.16,0.283644,0,0,0.0,0.0,0,44,0,1,0,
13:24:53,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:24:54,0.8,315.16,0.252128,0,0,0.0,0.0,0,44,0,1,0,
13:24:55,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:24:56,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:24:57,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:24:58,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:24:59,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:00,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:25:01,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:01,0,0,0,0,0,0,0,0,0,0,0,0,
13:25:02,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:25:03,0.8,315.15,0.25212,0,0,0.0,0.0,0,44,0,1,0,
13:25:04,0.8,315.15,0.25212,0,0,0.0,0.0,0,44,0,1,0,
13:25:05,0.8,315.15,0.25212,0,0,0.0,0.0,0,44,0,1,0,
13:25:06,0.8,315.16,0.252128,0,0,0.0,0.0,0,44,0,1,0,
13:25:07,0.8,315.15,0.25212,0,0,0.0,0.0,0,44,0,1,0,
13:25:08,0.8,315.14,0.252112,0,0,0.0,0.0,0,44,0,1,0,
13:25:09,0.8,315.16,0.252128,0,0,0.0,0.0,0,44,0,1,0,
13:25:10,0.8,315.15,0.25212,0,0,0.0,0.0,0,44,0,1,0,
13:25:11,0.8,315.16,0.252128,0,0,0.0,0.0,0,44,0,1,0,
13:25:12,0.8,315.15,0.25212,0,0,0.0,0.0,0,44,0,1,0,
13:25:13,0.9,315.16,0.283644,0,0,0.0,0.0,0,44,0,1,0,
13:25:14,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:15,0.8,315.14,0.252112,0,0,0.0,0.0,0,44,0,1,0,
13:25:16,0.8,315.15,0.25212,0,0,0.0,0.0,0,44,0,1,0,
13:25:17,0.8,315.15,0.25212,0,0,0.0,0.0,0,44,0,1,0,
13:25:18,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:19,0.8,315.14,0.252112,0,0,0.0,0.0,0,44,0,1,0,
13:25:20,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:21,0.8,315.14,0.252112,0,0,0.0,0.0,0,44,0,1,0,
13:25:22,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:23,0.8,315.14,0.252112,0,0,0.0,0.0,0,44,0,1,0,
13:25:24,0.8,315.14,0.252112,0,0,0.0,0.0,0,44,0,1,0,
13:25:25,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:25:26,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:25:27,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:28,0.8,315.13,0.252104,0,0,0.0,0.0,0,44,0,1,0,
13:25:29,0.8,315.14,0.252112,0,0,0.0,0.0,0,44,0,1,0,
13:25:30,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:31,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:32,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:33,0.8,315.13,0.252104,0,0,0.0,0.0,0,44,0,1,0,
13:25:36,0.0,315.19,0.0,0,0,0.0,0.0,0,44,0,1,0,
13:25:37,0,0,0,0,0,0.0,0.0,0,0,0,0,0,
13:25:38,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:25:39,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:40,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:41,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:42,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:43,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:25:44,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:45,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:46,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:25:47,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:25:48,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:25:49,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:25:50,1.2,315.12,0.378144,0,0,0.0,0.0,0,44,0,1,0,
13:25:51,1.0,315.13,0.31513,0,0,0.0,0.0,0,44,0,1,0,
13:25:52,1.0,315.13,0.31513,0,0,0.0,0.0,0,44,0,1,0,
13:26:10,0.0,315.14,0.0,0,0,0,0,0,44,0,1,0,
13:26:11,0,0,0,0,0,0.0,0.0,0,0,0,0,0,
13:26:12,1.0,315.17,0.31517,0,0,0.0,0.0,0,44,0,1,0,
13:26:13,1.0,315.19,0.31519,0,0,0.0,0.0,0,44,0,1,0,
13:26:14,1.0,315.18,0.31518,0,0,0.0,0.0,0,44,0,1,0,
13:26:15,0.9,315.18,0.283662,0,0,0.0,0.0,0,44,0,1,0,
13:26:16,0.9,315.18,0.283662,0,0,0.0,0.0,0,44,0,1,0,
13:26:17,0.9,315.18,0.283662,0,0,0.0,0.0,0,44,0,1,0,
13:26:18,0.9,315.17,0.283653,0,0,0.0,0.0,0,44,0,1,0,
13:26:19,0.9,315.18,0.283662,0,0,0.0,0.0,0,44,0,1,0,
13:26:20,0.9,315.18,0.283662,0,0,0.0,0.0,0,44,0,1,0,
13:26:21,0.9,315.17,0.283653,0,0,0.0,0.0,0,44,0,1,0,
13:26:22,0.9,315.17,0.283653,0,0,0.0,0.0,0,44,0,1,0,
13:26:23,0.9,315.16,0.283644,0,0,0.0,0.0,0,44,0,1,0,
13:26:24,0.9,315.17,0.283653,0,0,0.0,0.0,0,44,0,1,0,
13:26:25,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:26:26,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:26:27,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:26:28,0.9,315.16,0.283644,0,0,0.0,0.0,0,44,0,1,0,
13:26:29,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:26:30,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:26:31,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:26:32,0.9,315.15,0.283635,0,0,0.0,0.0,0,44,0,1,0,
13:26:33,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:26:34,0.9,315.12,0.283608,0,0,0.0,0.0,0,44,0,1,0,
13:26:35,1.3,315.13,0.409669,0,0,0.0,0.0,0,44,0,1,0,
13:26:36,1.1,315.13,0.346643,0,0,0.0,0.0,0,44,0,1,0,
13:26:37,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:38,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:26:39,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:26:40,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:26:41,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:42,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:26:43,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:44,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:26:45,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:46,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:47,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:48,0.9,315.14,0.283626,0,0,0.0,0.0,0,44,0,1,0,
13:26:49,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:50,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:51,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:52,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:53,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:54,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:55,0.9,315.12,0.283608,0,0,0.0,0.0,0,44,0,1,0,
13:26:56,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:57,0.9,315.12,0.283608,0,0,0.0,0.0,0,44,0,1,0,
13:26:58,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:26:59,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:27:00,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:27:01,0.9,315.12,0.283608,0,0,0.0,0.0,0,44,0,1,0,
13:27:01,0,0,0,0,0,0,0,0,0,0,0,0,
13:27:02,0.9,315.11,0.283599,0,0,0.0,0.0,0,44,0,1,0,
13:27:03,0.9,315.13,0.283617,0,0,0.0,0.0,0,44,0,1,0,
13:27:04,0.9,315.12,0.283608,0,0,0.0,0.0,0,44,0,1,0,
13:27:05,0.9,315.12,0.283608,0,0,0.0,0.0,0,44,0,1,0,
13:27:06,0.9,315.12,0.283608,0,0,0.0,0.0,0,44,0,1,0,
13:27:07,0.9,315.11,0.283599,0,0,0.0,0.0,0,44,0,1,0,
13:27:08,0.9,315.11,0.283599,0,0,0.0,0.0,0,44,0,1,0,
13:27:09,0.9,315.12,0.283608,0,0,0.0,0.0,0,44,0,1,0,
13:27:10,0.9,315.11,0.283599,0,0,0.0,0.0,0,44,0,1,0,
13:27:11,0.9,315.11,0.283599,0,0,0.0,0.0,0,44,0,1,0,
13:27:12,0.9,315.1,0.28359,0,0,0.0,0.0,0,44,0,1,0,
13:27:13,0.9,315.11,0.283599,0,0,0.0,0.0,0,44,0,1,0,
13:27:14,0.9,315.11,0.283599,0,0,0.0,0.0,0,44,0,1,0,
13:27:15,1.0,315.1,0.3151,0,0,0.0,0.0,0,44,0,1,0,
13:27:16,1.3,315.08,0.409604,0,0,0.0,0.0,0,44,0,1,0,
13:27:17,1.3,315.05,0.409565,0,0,0.0,0.0,0,44,0,1,0,
13:27:18,1.0,315.09,0.31509,0,0,0.0,0.0,0,44,0,1,0,
13:27:19,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:20,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:21,0.9,315.1,0.28359,0,0,0.0,0.0,0,44,0,1,0,
13:27:22,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:23,0.9,315.08,0.283572,0,0,0.0,0.0,0,44,0,1,0,
13:27:24,0.9,315.1,0.28359,0,0,0.0,0.0,0,44,0,1,0,
13:27:25,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:26,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:27,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:28,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:29,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:30,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:31,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:32,0.9,315.08,0.283572,0,0,0.0,0.0,0,44,0,1,0,
13:27:33,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:34,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:35,0.9,315.08,0.283572,0,0,0.0,0.0,0,44,0,1,0,
13:27:36,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:37,0.9,315.09,0.283581,0,0,0.0,0.0,0,44,0,1,0,
13:27:38,0.9,315.08,0.283572,0,0,0.0,0.0,0,44,0,1,0,
13:39:52,0,0,0,0,0,0,0,0,0,0,0,0,
13:39:53,1.4,315.1,0.44114,0,0,0.0,0.0,0,44,0,1,0,
13:39:54,1.0,315.38,0.31538,0,0,0.0,0.0,0,44,0,1,0,
13:39:55,0.9,315.37,0.283833,0,0,0.0,0.0,0,44,0,1,0,
13:39:56,0.8,315.38,0.252304,0,0,0.0,0.0,0,44,0,1,0,
13:39:57,1.0,315.37,0.31537,0,0,0.0,0.0,0,44,0,1,0,
13:39:58,1.0,315.36,0.31536,0,0,0.0,0.0,0,44,0,1,0,
13:39:59,1.0,315.35,0.31535,0,0,0.0,0.0,0,44,0,1,0,
13:40:00,1.0,315.34,0.31534,0,0,0.0,0.0,0,44,0,1,0,
13:40:01,1.1,315.33,0.346863,0,0,0.0,0.0,0,44,0,1,0,
13:40:01,0,0,0,0,0,0,0,0,0,0,0,0,
13:40:02,1.0,315.33,0.31533,0,0,0.0,0.0,0,44,0,1,0,
13:40:03,3.0,315.25,0.94575,0,0,0.0,0.0,0,44,0,1,0,
13:40:04,2.6,315.2,0.81952,0,0,0.0,0.0,0,44,0,1,0,
13:40:05,2.4,315.19,0.756456,0,0,0.0,0.0,0,44,0,1,0,
13:40:06,2.5,315.14,0.78785,0,0,0.0,0.0,0,44,0,1,0,
13:40:07,2.6,315.14,0.819364,0,0,0.0,0.0,0,44,0,1,0,
13:40:08,2.8,315.12,0.882336,0,0,0.0,0.0,0,44,0,1,0,
13:40:09,2.9,315.11,0.913819,0,0,0.0,0.0,0,44,0,1,0,
13:40:10,3.0,315.09,0.94527,0,0,0.0,0.0,0,44,0,1,0,
13:40:11,2.9,315.07,0.913703,0,0,0.0,0.0,0,44,0,1,0,
13:40:12,2.8,315.07,0.882196,0,0,0.0,0.0,0,44,0,1,0,
13:40:13,2.9,315.05,0.913645,0,0,0.0,0.0,0,44,0,1,0,
13:40:14,2.8,315.04,0.882112,0,0,0.0,0.0,0,44,0,1,0,
13:40:15,2.5,315.04,0.7876,0,0,0.0,0.0,0,44,0,1,0,
13:40:16,2.7,315.02,0.850554,0,0,0.0,0.0,0,44,0,1,0,
13:40:17,3.0,315.0,0.945,0,0,0.0,0.0,0,44,0,1,0,
13:40:18,3.0,314.99,0.94497,0,0,0.0,0.0,0,44,0,1,0,
13:40:19,3.2,314.98,1.007936,0,0,0.0,0.0,0,44,0,1,0,
13:40:20,3.1,314.96,0.976376,0,0,0.0,0.0,0,44,0,1,0,
13:40:21,3.1,314.99,0.976469,0,0,0.0,0.0,0,44,0,1,0,
13:40:22,2.9,314.99,0.913471,0,0,0.0,0.0,0,44,0,1,0,
13:40:23,2.7,314.96,0.850392,0,0,0.0,0.0,0,44,0,1,0,
13:40:24,2.8,314.95,0.88186,0,0,0.0,0.0,0,44,0,1,0,
13:40:25,2.6,314.96,0.818896,0,0,0.0,0.0,0,44,0,1,0,
13:40:26,2.4,314.94,0.755856,0,0,0.0,0.0,0,44,0,1,0,
13:40:27,2.6,314.94,0.818844,0,0,0.0,0.0,0,44,0,1,0,
13:40:28,3.1,314.92,0.976252,0,0,0.0,0.0,0,44,0,1,0,
13:40:29,3.3,314.92,1.039236,0,0,0.0,0.0,0,44,0,1,0,
13:40:30,3.2,314.9,1.00768,0,0,0.0,0.0,0,44,0,1,0,
13:40:31,2.8,314.9,0.88172,0,0,0.0,0.0,0,44,0,1,0,
13:40:32,3.1,314.89,0.976159,0,0,0.0,0.0,0,44,0,1,0,
13:40:33,2.7,314.87,0.850149,0,0,0.0,0.0,0,44,0,1,0,
13:40:34,3.1,314.86,0.976066,0,0,0.0,0.0,0,44,0,1,0,
13:40:35,3.0,314.85,0.94455,0,0,0.0,0.0,0,44,0,1,0,
13:40:36,3.3,314.85,1.039005,0,0,0.0,0.0,0,44,0,1,0,
13:40:37,2.7,314.85,0.850095,0,0,0.0,0.0,0,44,0,1,0,
13:40:38,2.7,314.84,0.850068,0,0,0.0,0.0,0,44,0,1,0,
13:40:39,3.1,314.83,0.975973,0,0,0.0,0.0,0,44,0,1,0,
13:40:40,3.0,314.85,0.94455,0,0,0.0,0.0,0,44,0,1,0,
13:40:41,3.3,314.85,1.039005,0,0,0.0,0.0,0,44,0,1,0,
13:40:42,2.7,314.83,0.850041,0,0,0.0,0.0,0,44,0,1,0,
13:40:43,3.5,314.82,1.10187,0,0,0.0,0.0,0,44,0,1,0,
13:40:44,2.6,314.8,0.81848,0,0,0.0,0.0,0,44,0,1,0,
13:40:45,3.5,314.8,1.1018,0,0,0.0,0.0,0,44,0,1,0,
13:40:46,2.6,314.78,0.818428,0,0,0.0,0.0,0,44,0,1,0,
13:40:47,3.4,314.79,1.070286,0,0,0.0,0.0,0,44,0,1,0,
13:40:48,2.6,314.78,0.818428,0,0,0.0,0.0,0,44,0,1,0,
13:40:49,3.4,314.77,1.070218,0,0,0.0,0.0,0,44,0,1,0,
13:40:50,2.8,314.75,0.8813,0,0,0.0,0.0,0,44,0,1,0,
13:40:51,3.6,314.75,1.1331,0,0,0.0,0.0,0,44,0,1,0,
13:40:52,2.8,314.73,0.881244,0,0,0.0,0.0,0,44,0,1,0,
13:40:53,3.6,314.76,1.133136,0,0,0.0,0.0,0,44,0,1,0,
13:40:54,3.1,314.75,0.975725,0,0,0.0,0.0,0,44,0,1,0,
13:40:55,3.1,314.74,0.975694,0,0,0.0,0.0,0,44,0,1,0,
13:40:56,2.8,314.73,0.881244,0,0,0.0,0.0,0,44,0,1,0,
13:40:57,3.3,314.72,1.038576,0,0,0.0,0.0,0,44,0,1,0,
13:40:58,3.1,314.72,0.975632,0,0,0.0,0.0,0,44,0,1,0,
13:40:59,3.0,314.7,0.9441,0,0,0.0,0.0,0,44,0,1,0,
13:41:00,3.1,314.72,0.975632,0,0,0.0,0.0,0,44,0,1,0,
13:41:01,2.6,314.71,0.818246,0,0,0.0,0.0,0,44,0,1,0,
13:41:01,3.0,314.68,0.94404,0,0,0,0,0,44,0,1,0,
13:41:02,3.4,314.69,1.069946,0,0,0.0,0.0,0,44,0,1,0,
13:41:03,2.7,314.69,0.849663,0,0,0.0,0.0,0,44,0,1,0,
13:41:04,3.8,314.7,1.19586,0,0,0.0,0.0,0,44,0,1,0,
13:41:05,2.8,314.66,0.881048,0,0,0.0,0.0,0,44,0,1,0,
13:41:06,3.3,314.69,1.038477,0,0,0.0,0.0,0,44,0,1,0,
13:41:07,2.9,314.68,0.912572,0,0,0.0,0.0,0,44,0,1,0,
13:41:08,2.9,314.65,0.912485,0,0,0.0,0.0,0,44,0,1,0,
13:41:09,3.0,314.66,0.94398,0,0,0.0,0.0,0,44,0,1,0,
13:41:10,2.7,314.69,0.849663,0,0,0.0,0.0,0,44,0,1,0,
13:41:11,3.2,314.67,1.006944,0,0,0.0,0.0,0,44,0,1,0,
13:41:12,2.7,314.67,0.849609,0,0,0.0,0.0,0,44,0,1,0,
13:41:13,3.4,314.64,1.069776,0,0,0.0,0.0,0,44,0,1,0,
13:41:14,2.8,314.64,0.880992,0,0,0.0,0.0,0,44,0,1,0,
13:41:15,3.6,314.64,1.132704,0,0,0.0,0.0,0,44,0,1,0,
13:41:16,2.7,314.62,0.849474,0,0,0.0,0.0,0,44,0,1,0,
13:41:17,3.0,314.64,0.94392,0,0,0.0,0.0,0,44,0,1,0,
13:41:18,2.9,314.64,0.912456,0,0,0.0,0.0,0,44,0,1,0,
13:41:19,3.3,314.6,1.03818,0,0,0.0,0.0,0,44,0,1,0,
13:41:20,3.5,314.62,1.10117,0,0,0.0,0.0,0,44,0,1,0,
13:41:21,3.0,314.6,0.9438,0,0,0.0,0.0,0,44,0,1,0,
13:41:22,3.5,314.61,1.101135,0,0,0.0,0.0,0,44,0,1,0,
13:41:23,3.0,314.6,0.9438,0,0,0.0,0.0,0,44,0,1,0,
13:41:24,3.6,314.61,1.132596,0,0,0.0,0.0,0,44,0,1,0,
13:41:25,2.8,314.61,0.880908,0,0,0.0,0.0,0,44,0,1,0,
13:41:26,3.5,314.58,1.10103,0,0,0.0,0.0,0,44,0,1,0,
13:41:27,3.6,314.58,1.132488,0,0,0.0,0.0,0,44,0,1,0,
13:41:28,3.0,314.59,0.94377,0,0,0.0,0.0,0,44,0,1,0,
13:41:29,2.6,314.58,0.817908,0,0,0.0,0.0,0,44,0,1,0,
13:41:30,3.6,314.58,1.132488,0,0,0.0,0.0,0,44,0,1,0,
13:41:31,2.7,314.56,0.849312,0,0,0.0,0.0,0,44,0,1,0,
13:41:32,3.2,314.58,1.006656,0,0,0.0,0.0,0,44,0,1,0,
13:41:33,3.0,314.56,0.94368,0,0,0.0,0.0,0,44,0,1,0,
13:41:34,2.9,314.56,0.912224,0,0,0.0,0.0,0,44,0,1,0,
13:41:35,3.5,314.57,1.100995,0,0,0.0,0.0,0,44,0,1,0,
13:41:36,2.9,314.54,0.912166,0,0,0.0,0.0,0,44,0,1,0,
13:41:37,3.4,314.55,1.06947,0,0,0.0,0.0,0,44,0,1,0,
13:41:38,2.9,314.55,0.912195,0,0,0.0,0.0,0,44,0,1,0,
13:41:39,3.6,314.56,1.132416,0,0,0.0,0.0,0,44,0,1,0,
13:41:40,3.0,314.56,0.94368,0,0,0.0,0.0,0,44,0,1,0,
13:41:41,3.6,314.53,1.132308,0,0,0.0,0.0,0,44,0,1,0,
13:41:42,2.7,314.54,0.849258,0,0,0.0,0.0,0,44,0,1,0,
13:41:43,3.2,314.53,1.006496,0,0,0.0,0.0,0,44,0,1,0,
13:41:44,3.0,314.5,0.9435,0,0,0.0,0.0,0,44,0,1,0,
13:41:45,3.5,314.54,1.10089,0,0,0.0,0.0,0,44,0,1,0,
13:41:46,3.4,314.52,1.069368,0,0,0.0,0.0,0,44,0,1,0,
13:41:47,2.9,314.53,0.912137,0,0,0.0,0.0,0,44,0,1,0,
13:41:48,3.8,314.52,1.195176,0,0,0.0,0.0,0,44,0,1,0,
13:41:49,2.9,314.5,0.91205,0,0,0.0,0.0,0,44,0,1,0,
13:41:50,2.9,314.51,0.912079,0,0,0.0,0.0,0,44,0,1,0,
13:41:51,3.3,314.51,1.037883,0,0,0.0,0.0,0,44,0,1,0,
13:41:52,3.1,314.49,0.974919,0,0,0.0,0.0,0,44,0,1,0,
13:41:53,3.6,314.5,1.1322,0,0,0.0,0.0,0,44,0,1,0,
13:41:54,3.1,314.5,0.97495,0,0,0.0,0.0,0,44,0,1,0,
13:41:55,3.4,314.51,1.069334,0,0,0.0,0.0,0,44,0,1,0,
13:41:56,3.0,314.47,0.94341,0,0,0.0,0.0,0,44,0,1,0,
13:41:57,3.5,314.49,1.100715,0,0,0.0,0.0,0,44,0,1,0,
13:41:58,3.0,314.49,0.94347,0,0,0.0,0.0,0,44,0,1,0,
13:41:59,3.6,314.47,1.132092,0,0,0.0,0.0,0,44,0,1,0,
13:42:00,2.7,314.49,0.849123,0,0,0.0,0.0,0,44,0,1,0,
13:42:01,3.4,314.46,1.069164,0,0,0.0,0.0,0,44,0,1,0,
13:42:01,2.6,314.46,0.817596,0,0,0,0,0,44,0,1,0,
13:42:02,3.3,314.49,1.037817,0,0,0.0,0.0,0,44,0,1,0,
13:42:03,3.2,314.49,1.006368,0,0,0.0,0.0,0,44,0,1,0,
13:42:04,2.9,314.48,0.911992,0,0,0.0,0.0,0,44,0,1,0,
13:42:05,2.5,314.49,0.786225,0,0,0.0,0.0,0,44,0,1,0,
13:42:06,3.2,314.48,1.006336,0,0,0.0,0.0,0,44,0,1,0,
13:42:07,2.6,314.48,0.817648,0,0,0.0,0.0,0,44,0,1,0,
13:42:08,3.7,314.46,1.163502,0,0,0.0,0.0,0,44,0,1,0,
13:42:09,2.7,314.46,0.849042,0,0,0.0,0.0,0,44,0,1,0,
13:42:10,3.6,314.45,1.13202,0,0,0.0,0.0,0,44,0,1,0,
13:42:11,2.7,314.45,0.849015,0,0,0.0,0.0,0,44,0,1,0,
13:42:12,3.0,314.46,0.94338,0,0,0.0,0.0,0,44,0,1,0,
13:42:13,3.5,314.45,1.100575,0,0,0.0,0.0,0,44,0,1,0,
13:42:14,3.3,314.45,1.037685,0,0,0.0,0.0,0,44,0,1,0,
13:42:15,3.6,314.44,1.131984,0,0,0.0,0.0,0,44,0,1,0,
13:42:16,2.8,314.44,0.880432,0,0,0.0,0.0,0,44,0,1,0,
13:42:17,3.8,314.43,1.194834,0,0,0.0,0.0,0,44,0,1,0,
13:42:18,2.6,314.45,0.81757,0,0,0.0,0.0,0,44,0,1,0,
13:42:19,3.0,314.45,0.94335,0,0,0.0,0.0,0,44,0,1,0,
13:42:20,2.9,314.45,0.911905,0,0,0.0,0.0,0,44,0,1,0,
13:42:21,2.9,314.44,0.911876,0,0,0.0,0.0,0,44,0,1,0,
13:42:22,3.5,314.41,1.100435,0,0,0.0,0.0,0,44,0,1,0,
13:42:23,2.6,314.43,0.817518,0,0,0.0,0.0,0,44,0,1,0,
13:42:24,3.8,314.44,1.194872,0,0,0.0,0.0,0,44,0,1,0,
13:42:25,3.0,314.43,0.94329,0,0,0.0,0.0,0,44,0,1,0,
13:42:26,3.5,314.42,1.10047,0,0,0.0,0.0,0,44,0,1,0,
13:42:27,3.1,314.41,0.974671,0,0,0.0,0.0,0,44,0,1,0,
13:42:28,2.9,314.42,0.911818,0,0,0.0,0.0,0,44,0,1,0,
13:42:29,3.3,314.42,1.037586,0,0,0.0,0.0,0,44,0,1,0,
13:42:30,2.9,314.42,0.911818,0,0,0.0,0.0,0,44,0,1,0,
13:42:31,3.7,314.42,1.163354,0,0,0.0,0.0,0,44,0,1,0,
13:42:32,2.9,314.42,0.911818,0,0,0.0,0.0,0,44,0,1,0,
13:42:33,3.4,314.42,1.069028,0,0,0.0,0.0,0,44,0,1,0,
13:42:34,2.5,314.43,0.786075,0,0,0.0,0.0,0,44,0,1,0,
13:42:35,3.2,314.42,1.006144,0,0,0.0,0.0,0,44,0,1,0,
13:42:36,3.2,314.43,1.006176,0,0,0.0,0.0,0,44,0,1,0,
13:42:37,2.8,314.42,0.880376,0,0,0.0,0.0,0,44,0,1,0,
13:42:38,3.2,314.38,1.006016,0,0,0.0,0.0,0,44,0,1,0,
13:42:39,2.4,314.42,0.754608,0,0,0.0,0.0,0,44,0,1,0,
13:42:40,3.3,314.41,1.037553,0,0,0.0,0.0,0,44,0,1,0,
13:42:41,2.6,314.41,0.817466,0,0,0.0,0.0,0,44,0,1,0,
13:42:42,3.6,314.39,1.131804,0,0,0.0,0.0,0,44,0,1,0,
13:42:43,2.8,314.38,0.880264,0,0,0.0,0.0,0,44,0,1,0,
13:42:44,3.0,314.39,0.94317,0,0,0.0,0.0,0,44,0,1,0,
