Date, Odometer [km], Battery Energy Out (Operating) [kWh], Battery Energy In (Charging)[kWh], Hours Charging [h], Hours Operating [h], Hours Running [h]
2015-05-02,00051.6723090284,000018.680624504,00000000000000.0,00000000000000.0,0002.09666666668,0001.85500000012                                                                                                                                                                                                   

Time Stamp, SOC [%], Battery Current [A], Battery Voltage [V], Battery Power Out (Operating) [kW], Battery Power In (Charging)[kW], Motor Current [AC A rms], Motor Voltage [AC V rms], Motor Controller Capacitor Voltage [V], Vehicle Speed [km/h], Motor Velocity [RPM], Current Highest Priority Fault, Traction State, Maximum Battery Discharge Current [A], Maximum Battery Charge Current [A], Motor Temperature [Celcius], Motor Controller Heatsink Temperature [Celcius], Battery Pack Highest Temperature [Celcius], Batt High Temp ID, Batter Pack Lowest Temperature [Celcius], Batt Low Temp ID, Charging, Operating, Running
15:14:29,49,22.8,310.67,7.083276,0,26,210.75,308.6875,23.0,1150,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:14:30,49,24.7,310.56,7.670832,0,30,208.8125,308.8125,22.8125,1142,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:14:31,49,26.2,310.43,8.133266,0,31,208.375,308.8125,22.75,1139,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:14:32,49,27.1,310.33,8.409943,0,34,208.6875,309.25,22.8125,1141,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:14:33,49,27.9,310.29,8.657091,0,32,212.4375,309.25,22.8125,1141,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:14:34,49,26.4,310.31,8.192184,0,34,213.0625,307.9375,22.9375,1146,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:14:35,49,25.2,310.42,7.822584,0,32,213.5,308.6875,23.0,1150,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:36,49,24.4,310.47,7.575468,0,30,212.4375,309.125,23.0625,1153,0,2,250,-100,37,35,23,2,22,1,0,1,1,
15:14:37,49,22.6,310.56,7.018656,0,29,212.25,308.875,23.0625,1154,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:14:38,49,21.9,310.66,6.803454,0,26,213.5,308.5625,23.0625,1154,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:39,49,24.5,310.62,7.61019,0,28,208.8125,309.0,23.0,1149,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:40,49,24.6,310.57,7.640022,0,29,212.25,308.5625,22.9375,1147,0,2,250,-100,37,35,23,2,22,1,0,1,1,
15:14:41,49,26.3,310.44,8.164572,0,33,210.875,308.5625,22.8125,1140,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:14:42,49,27.0,310.45,8.38215,0,31,210.8125,309.125,22.875,1145,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:43,49,25.3,310.36,7.852108,0,31,210.875,308.875,22.8125,1143,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:14:44,49,25.5,310.35,7.913925,0,34,209.625,308.6875,22.875,1144,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:45,49,27.7,310.27,8.594479,0,32,213.375,308.4375,22.875,1142,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:46,49,27.1,310.24,8.407504,0,35,210.875,308.3125,22.875,1143,0,2,250,-100,32,35,23,2,22,1,0,1,1,
15:14:47,49,28.0,310.28,8.68784,0,34,212.5,309.25,22.875,1145,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:48,49,26.2,310.31,8.130122,0,30,215.875,308.6875,22.9375,1148,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:14:49,49,25.5,310.38,7.91469,0,31,212.125,308.8125,23.0625,1152,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:14:50,49,25.7,310.44,7.978308,0,31,210.0625,308.4375,23.0,1151,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:14:51,49,27.1,310.35,8.410485,0,32,214.5,308.3125,22.9375,1146,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:52,49,30.9,310.09,9.581781,0,37,212.875,308.3125,22.625,1133,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:14:53,49,30.9,310.0,9.579,0,39,209.25,307.8125,22.6875,1139,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:54,49,30.9,309.94,9.577146,0,38,212.125,308.875,22.875,1142,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:14:55,49,29.5,310.03,9.145885,0,37,212.1875,308.3125,23.0,1149,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:14:56,49,28.0,310.15,8.6842,0,33,213.5,309.0,23.0625,1155,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:57,49,27.6,310.19,8.561244,0,32,213.5,308.3125,23.125,1156,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:14:58,48,27.8,310.15,8.62217,0,33,217.25,308.5625,22.9375,1147,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:14:59,48,26.9,310.32,8.347608,0,33,211.375,309.625,23.0625,1152,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:00,48,22.8,310.5,7.0794,0,28,212.5625,309.0,23.1875,1160,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:01,48,21.1,310.63,6.554293,0,27,211.125,309.125,23.125,1158,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:01,0,0,0,0,0,27,0,308.875,0,0,0,2,0,0,0,35,0,0,0,0,0,0,0,
15:15:02,48,23.6,310.5,7.3278,0,29,211.0625,309.0,22.9375,1148,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:03,48,24.6,310.49,7.638054,0,30,208.375,308.3125,22.9375,1146,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:04,48,23.9,310.46,7.419994,0,32,210.0,308.875,22.9375,1145,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:05,48,25.0,310.49,7.76225,0,29,212.3125,309.125,23.0,1148,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:06,48,24.8,310.44,7.698912,0,31,212.125,309.375,22.875,1146,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:07,48,24.9,310.37,7.728213,0,32,211.125,308.8125,22.9375,1146,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:08,48,27.7,310.29,8.595033,0,35,208.6875,308.4375,22.8125,1140,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:09,48,28.3,310.2,8.77866,0,36,208.25,308.8125,22.75,1140,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:10,48,27.2,310.3,8.44016,0,32,211.0625,308.5625,23.0,1150,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:11,48,24.3,310.41,7.542963,0,30,211.875,309.125,23.0625,1153,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:12,48,25.5,310.35,7.913925,0,31,212.25,309.25,22.9375,1147,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:13,48,27.6,310.3,8.56428,0,33,212.125,307.9375,22.875,1143,0,2,250,-100,37,35,23,2,22,1,0,1,1,
15:15:14,48,27.4,310.27,8.501398,0,33,209.625,308.5625,22.875,1145,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:15,48,23.5,310.39,7.294165,0,29,213.6875,309.25,23.0625,1154,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:16,48,23.9,310.46,7.419994,0,30,215.875,309.125,23.0625,1155,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:17,48,22.8,310.58,7.081224,0,27,215.1875,309.5,23.0625,1154,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:18,48,22.8,310.62,7.082136,0,29,209.375,309.0,23.0625,1153,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:19,48,21.7,310.66,6.741322,0,27,210.875,308.875,23.0625,1154,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:20,48,22.3,310.66,6.927718,0,27,211.1875,308.5625,23.0,1149,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:21,48,22.0,310.66,6.83452,0,26,212.4375,309.25,22.9375,1148,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:22,48,24.1,310.58,7.484978,0,29,211.3125,309.75,22.8125,1142,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:23,48,25.3,310.49,7.855397,0,31,208.375,308.6875,22.875,1143,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:24,48,26.1,310.41,8.101701,0,32,210.0625,308.8125,22.8125,1141,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:25,48,27.2,310.28,8.439616,0,36,206.9375,308.5625,22.75,1138,0,2,250,-100,38,35,23,2,22,1,0,1,1,
15:15:26,48,27.6,310.32,8.564832,0,34,210.8125,308.875,22.875,1144,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:27,48,28.9,310.22,8.965358,0,35,212.0,308.6875,22.8125,1141,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:28,48,28.9,310.19,8.964491,0,35,210.4375,309.0,22.875,1143,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:29,48,27.9,310.22,8.655138,0,33,213.3125,309.0,22.9375,1148,0,2,250,-100,37,35,23,2,22,1,0,1,1,
15:15:30,48,26.5,310.29,8.222685,0,33,212.125,308.6875,23.0,1151,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:31,48,27.0,310.32,8.37864,0,32,210.875,308.6875,23.0,1150,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:32,48,26.6,310.25,8.25265,0,33,209.9375,309.25,22.9375,1147,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:33,48,27.7,310.25,8.593925,0,33,212.0,308.4375,22.9375,1145,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:34,48,27.3,310.25,8.469825,0,33,211.0,308.8125,22.9375,1147,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:35,48,30.6,310.12,9.489672,0,35,211.9375,308.3125,22.8125,1141,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:36,48,30.1,310.05,9.332505,0,33,215.875,309.0,22.875,1145,0,2,250,-100,32,35,23,2,22,1,0,1,1,
15:15:37,48,29.5,310.01,9.145295,0,35,213.0625,308.0625,22.875,1145,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:38,48,30.4,310.03,9.424912,0,35,214.4375,308.0625,22.9375,1146,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:39,48,28.6,310.09,8.868574,0,34,214.5,308.5625,22.9375,1149,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:40,48,31.5,309.97,9.764055,0,39,211.0,308.5625,22.875,1142,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:41,48,32.2,309.95,9.98039,0,36,214.625,308.1875,22.9375,1146,0,2,250,-100,35,35,23,1,22,3,0,1,1,
15:15:42,48,31.7,309.86,9.822562,0,39,214.5,309.0,22.875,1145,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:43,48,31.5,309.91,9.762165,0,38,214.625,308.6875,23.0,1150,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:44,48,28.9,309.97,8.958133,0,36,213.3125,308.3125,23.0625,1152,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:45,48,29.2,309.99,9.051708,0,34,214.25,308.0625,23.0625,1152,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:46,48,28.5,310.03,8.835855,0,35,213.125,308.0625,23.0,1150,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:47,48,28.3,310.03,8.773849,0,37,209.6875,308.4375,23.0,1150,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:48,48,29.2,310.01,9.052292,0,36,209.625,308.1875,22.9375,1147,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:49,48,30.7,309.93,9.514851,0,37,212.9375,308.3125,22.875,1144,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:50,48,33.6,309.75,10.4076,0,40,210.5625,308.0625,22.75,1138,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:51,48,35.1,309.65,10.868715,0,42,211.3125,307.6875,22.6875,1135,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:52,48,34.4,309.64,10.651616,0,42,211.9375,308.1875,22.8125,1141,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:53,48,32.4,309.63,10.032012,0,40,210.75,308.3125,22.9375,1148,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:15:54,48,33.3,309.61,10.310013,0,39,214.0625,308.4375,23.0,1149,0,2,250,-100,34,35,23,2,22,1,0,1,1,
15:15:55,48,32.1,309.68,9.940728,0,36,214.0625,307.125,23.0,1150,0,2,250,-100,34,35,23,1,22,3,0,1,1,
15:15:56,48,31.1,309.78,9.634158,0,38,216.5,308.4375,23.0625,1151,0,2,250,-100,35,35,23,2,22,1,0,1,1,
15:15:57,48,32.6,309.66,10.094916,0,39,215.125,308.0625,22.875,1144,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:58,48,36.6,309.52,11.328432,0,46,210.1875,307.375,22.6875,1135,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:15:59,48,37.5,309.35,11.600625,0,44,215.0,307.5625,22.75,1139,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:16:00,48,38.2,309.19,11.811058,0,47,213.8125,307.4375,22.75,1137,0,2,250,-100,36,36,23,2,22,1,0,1,1,
15:16:01,48,39.4,309.17,12.181298,0,48,211.875,307.25,22.875,1141,0,2,250,-100,36,36,23,2,22,1,0,1,1,
15:16:01,0,0,0,0,0,46,0,307.25,0,0,0,2,0,0,0,36,0,0,0,0,0,0,0,
15:16:02,48,39.2,309.18,12.119856,0,49,216.375,307.8125,22.875,1145,0,2,250,-100,35,36,23,2,22,1,0,1,1,
15:16:03,48,37.4,309.19,11.563706,0,43,218.625,307.5625,23.0,1150,0,2,250,-100,36,36,23,2,22,1,0,1,1,
15:16:04,48,34.4,309.37,10.642328,0,41,216.6875,308.3125,23.125,1157,0,2,250,-100,36,36,23,2,22,1,0,1,1,
15:16:05,48,33.9,309.41,10.488999,0,44,210.1875,308.0625,23.0625,1153,0,2,250,-100,33,36,23,2,22,1,0,1,1,
15:16:06,48,35.5,309.37,10.982635,0,42,212.5,307.8125,23.0,1150,0,2,250,-100,34,36,23,2,22,1,0,1,1,
15:16:07,48,35.5,309.33,10.981215,0,44,212.375,307.375,22.9375,1147,0,2,250,-100,34,36,23,2,22,1,0,1,1,
15:16:08,48,37.2,309.25,11.5041,0,44,215.125,307.375,22.875,1143,0,2,250,-100,35,36,23,2,22,1,0,1,1,
15:16:09,48,36.7,309.2,11.34764,0,45,213.3125,307.4375,22.875,1144,0,2,250,-100,36,36,23,2,22,1,0,1,1,
15:16:10,48,37.2,309.21,11.502612,0,40,213.75,308.0625,22.9375,1148,0,2,250,-100,33,36,23,2,22,1,0,1,1,
15:16:11,48,20.6,309.93,6.384558,0,21,210.0,308.1875,22.8125,1141,0,2,250,-100,32,36,23,2,22,1,0,1,1,
15:16:12,48,-24.0,313.12,-7.51488,0,37,172.875,311.75,20.6875,1032,0,6,250,-100,34,36,23,2,22,1,0,1,1,
15:16:13,48,-22.1,313.45,-6.927245,0,41,142.3125,311.1875,17.3125,864,0,2,250,-100,35,36,23,2,22,1,0,1,1,
15:16:14,48,-16.9,313.36,-5.295784,0,39,110.9375,311.75,13.8125,689,0,2,250,-100,34,36,23,2,22,1,0,1,1,
15:16:15,48,-3.6,312.69,-1.125684,0,12,86.25,311.75,10.875,542,0,2,250,-100,35,36,23,2,22,1,0,1,1,
15:16:16,48,2.3,312.31,0.718313,0,0,83.625,310.9375,9.125,457,0,2,250,-100,37,36,23,2,22,1,0,1,1,
15:16:17,48,10.3,311.87,3.212261,0,33,79.875,310.3125,8.125,405,0,2,250,-100,38,35,23,2,22,1,0,1,1,
15:16:18,48,16.6,311.43,5.169738,0,50,81.0625,310.125,7.9375,398,0,2,250,-100,36,35,23,2,22,1,0,1,1,
15:16:19,48,-1.0,312.27,-0.31227,0,0,71.6875,310.8125,6.625,349,0,6,250,-100,37,36,23,2,22,1,0,1,1,
15:16:20,48,0.9,312.4,0.28116,0,0,54.625,311.0625,6.3125,317,0,6,250,-100,38,35,23,2,22,1,0,1,1,
15:16:21,48,1.0,312.49,0.31249,0,0,40.0625,310.1875,4.625,233,0,6,250,-100,36,35,23,2,22,1,0,1,1,
15:16:22,48,1.0,312.54,0.31254,0,0,23.0,310.9375,2.9375,146,0,6,250,-100,39,35,23,2,22,1,0,1,1,
15:16:23,48,1.1,312.58,0.343838,0,0,3.625,310.5625,0.6875,33,0,6,250,-100,38,35,23,2,22,1,0,1,1,
15:16:24,48,1.0,312.63,0.31263,0,0,0.0,311.1875,0.0,0,0,0,250,-100,36,34,23,2,22,1,0,1,0,
15:16:25,48,1.0,312.68,0.31268,0,0,0.0,310.5625,0.0,0,0,0,250,-100,38,34,23,2,22,1,0,1,0,
15:16:26,48,1.0,312.72,0.31272,0,0,0.0,310.6875,0.0,0,0,0,250,-100,37,34,23,2,22,1,0,1,0,
15:16:27,48,1.0,312.76,0.31276,0,0,0.0,310.9375,0.0,0,0,0,250,-100,36,34,23,2,22,1,0,1,0,
15:16:28,48,1.0,312.8,0.3128,0,0,0.0,310.1875,0.0,0,0,0,250,-100,36,34,23,2,22,1,0,1,0,
15:16:29,48,1.0,312.83,0.31283,0,0,0.0,310.9375,0.0,0,0,0,250,-100,37,34,23,2,22,1,0,1,0,
15:16:30,48,1.0,312.86,0.31286,0,0,0.0,311.1875,0.0,0,0,0,250,-100,37,34,23,2,22,1,0,1,0,
15:16:31,48,1.0,312.9,0.3129,0,0,0.0,310.9375,0.0,0,0,0,250,-100,36,33,23,2,22,1,0,1,0,
15:16:32,48,1.0,312.93,0.31293,0,0,0.0,311.1875,0.0,0,0,0,250,-100,37,33,23,2,22,1,0,1,0,
15:16:33,48,1.0,312.96,0.31296,0,0,0.0,310.9375,0.0,0,0,0,250,-100,36,33,23,2,22,1,0,1,0,
15:16:34,48,1.0,312.98,0.31298,0,0,0.0,311.1875,0.0,0,0,0,250,-100,38,33,23,2,22,1,0,1,0,
15:16:35,48,1.0,313.01,0.31301,0,0,0.0,310.9375,0.0,0,0,0,250,-100,37,33,23,2,22,1,0,1,0,
15:16:36,48,1.0,313.05,0.31305,0,0,0.0,311.3125,0.0,0,0,0,250,-100,37,33,23,2,22,1,0,1,0,
15:16:37,48,1.0,313.07,0.31307,0,0,0.0,311.4375,0.0,-3,0,0,250,-100,40,33,23,2,22,1,0,1,0,
15:16:38,48,0.9,313.09,0.281781,0,0,0.0,310.8125,-0.1875,-11,17737,10,250,-100,37,33,23,2,22,1,0,1,1,
15:16:39,48,0.9,313.12,0.281808,0,0,0.0,311.4375,0.0,0,17737,0,250,-100,36,33,23,2,22,1,0,1,0,
15:16:40,48,0.9,313.16,0.281844,0,0,0.0,311.4375,0.0,0,17737,0,250,-100,35,33,23,2,22,1,0,1,0,
15:16:41,48,0.9,313.17,0.281853,0,0,0.0,310.9375,0.0,0,17737,0,250,-100,36,33,23,2,22,1,0,1,0,
15:16:42,48,0.9,313.2,0.28188,0,0,0.0,311.625,0.0,0,17737,0,250,-100,35,32,23,2,22,1,0,1,0,
15:16:43,48,0.9,313.22,0.281898,0,0,0.0,311.3125,0.0,0,17737,0,250,-100,35,33,23,2,22,1,0,1,0,
15:16:44,48,0.9,313.24,0.281916,0,0,0.0,311.3125,0.0,0,17737,0,250,-100,35,33,23,2,22,1,0,1,0,
15:16:45,48,0.9,313.25,0.281925,0,0,0.0,310.6875,0.0,0,17737,0,250,-100,33,32,23,2,22,1,0,1,0,
15:16:46,48,0.9,313.27,0.281943,0,0,0.0,311.75,0.0,0,17737,0,250,-100,33,32,23,2,22,1,0,1,0,
15:16:47,48,0.9,313.29,0.281961,0,0,0.0,311.3125,0.0,0,17737,0,250,-100,34,32,23,2,22,1,0,1,0,
15:16:48,48,0.9,313.32,0.281988,0,0,0.0,311.875,0.0,0,17737,0,250,-100,33,32,23,2,22,1,0,1,0,
15:16:49,48,0.9,313.34,0.282006,0,0,0.0,311.1875,0.0,0,17737,0,250,-100,33,32,23,2,22,1,0,1,0,
15:16:50,48,0.8,313.36,0.250688,0,0,0.0,311.5625,0.0,0,17737,0,250,-100,34,32,23,2,22,1,0,1,0,
15:16:51,48,0.9,313.37,0.282033,0,0,0.0,312.25,0.0,0,17737,0,250,-100,35,32,23,2,22,1,0,1,0,
15:16:52,48,0.9,313.39,0.282051,0,0,0.0,311.75,0.0,0,17737,0,250,-100,35,32,23,2,22,1,0,1,0,
15:16:53,48,0.9,313.41,0.282069,0,0,0.0,311.4375,0.0,0,17737,0,250,-100,35,32,23,2,22,1,0,1,0,
15:16:54,48,0.9,313.43,0.282087,0,0,0.0,311.75,0.0,0,17737,0,250,-100,34,32,23,2,22,1,0,1,0,
15:16:55,48,0.9,313.44,0.282096,0,0,0.0,312.125,0.0,0,17737,0,250,-100,34,32,23,2,22,1,0,1,0,
15:16:56,48,0.9,313.46,0.282114,0,0,0.0,311.625,0.0,0,17737,0,250,-100,33,32,23,2,22,1,0,1,0,
15:16:57,48,0.9,313.47,0.282123,0,0,0.0,311.875,0.0,0,17737,0,250,-100,32,32,23,2,22,1,0,1,0,
15:16:58,48,0.9,313.49,0.282141,0,0,0.0,312.875,0.0,0,17737,0,250,-100,32,32,23,2,22,1,0,1,0,
15:16:59,48,0.8,313.51,0.250808,0,0,0.0,311.4375,0.0,0,17737,0,250,-100,35,32,23,2,22,1,0,1,0,
15:17:00,48,0.9,313.52,0.282168,0,0,0.0,311.4375,0.0,0,17737,0,250,-100,33,32,23,2,22,1,0,1,0,
15:17:01,48,0.9,313.53,0.282177,0,0,0.0,312.0,0.0,0,17737,0,250,-100,34,32,23,2,22,1,0,1,0,
15:17:01,0,0,0,0,0,0,0,312.5,0,0,17737,0,0,0,0,32,0,0,0,0,0,0,0,
15:17:02,48,0.9,313.54,0.282186,0,0,0.0,311.875,0.0,0,17737,0,250,-100,35,32,23,2,22,1,0,1,0,
15:17:03,48,0.9,313.57,0.282213,0,0,0.0,311.3125,0.0,0,17737,0,250,-100,34,31,23,2,22,1,0,1,0,
15:17:04,48,0.9,313.58,0.282222,0,0,0.0,311.875,0.0,0,17737,0,250,-100,35,31,23,2,22,1,0,1,0,
15:17:05,48,0.9,313.58,0.282222,0,0,0.0,311.625,0.0,0,17737,0,250,-100,34,31,23,2,22,1,0,1,0,
15:17:06,48,0.9,313.59,0.282231,0,0,0.0,311.875,0.0,0,17737,0,250,-100,34,31,23,2,22,1,0,1,0,
15:17:07,48,0.9,313.61,0.282249,0,0,0.0,311.625,0.0,0,17737,0,250,-100,34,31,23,2,22,1,0,1,0,
15:17:08,48,0.9,313.62,0.282258,0,0,0.0,312.125,0.0,0,17737,0,250,-100,31,31,23,2,22,1,0,1,0,
15:17:09,48,0.9,313.64,0.282276,0,0,0.0,311.75,0.0,0,17737,0,250,-100,35,31,23,2,22,1,0,1,0,
15:17:10,48,0.9,313.65,0.282285,0,0,0.0,311.875,0.0,0,17737,0,250,-100,33,31,23,2,22,1,0,1,0,
15:17:11,48,0.9,313.66,0.282294,0,0,0.0,311.4375,0.0,0,17737,0,250,-100,34,31,23,2,22,1,0,1,0,
15:17:12,48,0.9,313.67,0.282303,0,0,0.0,312.0,0.0,0,17737,0,250,-100,32,31,23,2,22,1,0,1,0,
15:17:13,48,0.9,313.68,0.282312,0,0,0.0,312.25,0.0,0,17737,0,250,-100,35,31,23,2,22,1,0,1,0,
15:17:14,48,0.9,313.69,0.282321,0,0,0.0,312.25,0.0,0,17737,0,250,-100,35,31,23,2,22,1,0,1,0,
15:17:15,48,0.9,313.69,0.282321,0,0,0.0,311.75,0.0,0,17737,0,250,-100,33,31,23,2,22,1,0,1,0,
15:17:16,48,2.0,313.64,0.62728,0,0,0.0,311.5625,0.0,0,0,0,250,-100,34,31,23,2,22,1,0,1,0,
15:17:17,48,2.0,313.64,0.62728,0,0,0.0,312.125,0.0,0,0,0,250,-100,34,31,23,2,22,1,0,1,0,
15:17:18,48,2.0,313.64,0.62728,0,0,0.0,311.5625,0.0,0,0,0,250,-100,35,31,23,2,22,1,0,1,0,
15:17:19,48,2.1,313.64,0.658644,0,0,0.0,310.9375,0.0,0,0,0,250,-100,34,31,23,2,22,1,0,1,0,
15:17:20,48,2.2,313.65,0.69003,0,0,0.0,311.75,0.0,0,0,2,250,-100,35,31,23,2,22,1,0,1,0,
15:17:21,48,7.6,313.38,2.381688,0,88,17.0,311.3125,0.375,19,0,2,250,-100,34,31,23,2,22,1,0,1,1,
15:17:22,48,13.2,312.98,4.131336,0,97,32.8125,311.5625,1.9375,97,0,2,250,-100,32,32,23,2,22,1,0,1,1,
15:17:23,48,22.7,312.35,7.090345,0,103,50.875,310.5625,4.0,200,0,2,250,-100,33,32,23,2,22,1,0,1,1,
15:17:24,48,21.1,312.13,6.585943,0,65,69.25,310.8125,6.125,306,0,2,250,-100,34,33,23,2,22,1,0,1,1,
15:17:25,48,2.1,313.39,0.658119,0,0,47.375,311.875,5.1875,261,0,6,250,-100,35,33,23,2,22,1,0,1,1,
15:17:26,48,6.6,313.33,2.067978,0,8,54.6875,311.1875,5.4375,274,0,2,250,-100,35,33,23,2,22,1,0,1,1,
15:17:27,48,44.3,311.0,13.7773,0,138,79.6875,309.125,6.75,339,0,2,250,-100,33,33,23,2,22,1,0,1,1,
15:17:28,48,69.7,309.03,21.539391,0,151,125.6875,307.125,10.8125,548,0,2,250,-100,33,34,23,2,22,1,0,1,1,
15:17:29,48,90.6,307.22,27.834132,0,152,165.5625,305.0625,15.0,750,0,2,250,-100,31,35,23,2,22,1,0,1,1,
15:17:30,48,94.6,306.7,29.01382,0,130,192.6875,304.25,18.75,937,0,2,250,-100,32,36,23,2,22,1,0,1,1,
15:17:31,48,85.7,306.87,26.298759,0,102,222.375,304.8125,21.625,1081,0,2,250,-100,32,36,23,2,22,1,0,1,1,
15:17:32,48,65.9,307.77,20.282043,0,76,221.1875,305.9375,23.4375,1174,0,2,250,-100,32,36,23,2,22,1,0,1,1,
15:17:33,48,49.0,308.82,15.13218,0,56,227.75,306.875,24.5,1227,0,2,250,-100,32,36,23,2,22,1,0,1,1,
15:17:34,47,36.7,309.58,11.361586,0,39,230.8125,308.1875,25.0,1250,0,2,250,-100,32,36,23,2,22,1,0,1,1,
15:17:35,47,21.7,310.53,6.738501,0,25,235.125,308.6875,24.9375,1246,0,2,250,-100,32,36,23,2,22,1,0,1,1,
15:17:36,47,17.0,311.08,5.28836,0,19,226.3125,309.5,24.4375,1221,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:17:37,47,16.5,311.29,5.136285,0,18,220.0625,309.25,23.9375,1195,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:17:38,47,18.3,311.21,5.695143,0,21,218.875,308.6875,23.375,1170,0,2,250,-100,32,35,23,2,22,1,0,1,1,
15:17:39,47,20.7,311.1,6.43977,0,25,212.3125,309.25,23.0625,1153,0,2,250,-100,33,35,23,2,22,1,0,1,1,
15:17:40,47,21.7,311.03,6.749351,0,29,210.5,308.6875,22.9375,1148,0,2,250,-100,33,34,23,2,22,1,0,1,1,
15:17:41,47,22.9,310.97,7.121213,0,27,211.3125,309.125,22.875,1143,0,2,250,-100,35,34,23,2,22,1,0,1,1,
